,name,name_ascii,fg_id,mlb_id,espn_id,tj_id
397,Kenta Maeda,Kenta Maeda,18498,628317,34892,kentamaeda
398,Dansby Swanson,Dansby Swanson,18314,621020,34895,dansbyswanson
399,Austin Gomber,Austin Gomber,16561,596295,34897,austingomber
400,Carson Fulmer,Carson Fulmer,18311,608334,34913,carsonfulmer
401,Taylor Ward,Taylor Ward,17548,621493,34923,taylorward
402,Sam Moll,Sam Moll,14874,594580,34928,sammoll
403,Richie Martin,Richie Martin,17736,,34930,richiemartin
404,Matt Carasiti,Matt Carasiti,13276,571539,34933,mattcarasiti
405,Wander Suero,Wander Suero,15855,593833,34936,wandersuero
406,Ryan Mountcastle,Ryan Mountcastle,18373,663624,34940,ryanmountcastle
407,DJ Stewart,DJ Stewart,17766,621466,34942,djstewart
408,Dylan Cease,Dylan Cease,18525,656302,34943,dylancease
409,Ian Happ,Ian Happ,17919,664023,34945,ianhapp
410,Andy Ibáñez,Andy Ibanez,18819,628451,34947,andyibanez
411,Dillon Tate,Dillon Tate,17796,622253,34950,dillontate
412,Leody Taveras,Leody Taveras,18900,665750,34951,leodytaveras
413,Triston McKenzie,Triston McKenzie,18000,663474,34954,tristonmckenzie
414,Jahmai Jones,Jahmai Jones,18872,663330,34958,jahmaijones
415,Daz Cameron,Daz Cameron,18353,663662,34964,dazcameron
416,Kyle Tucker,Kyle Tucker,18345,663656,34967,kyletucker
417,Alex Young,Alex Young,18333,622065,34972,alexyoung
418,Tyler Mahle,Tyler Mahle,16358,641816,34973,tylermahle
419,Tyler Stephenson,Tyler Stephenson,17988,663886,34975,tylerstephenson
420,Kolby Allard,Kolby Allard,18694,663465,34980,kolbyallard
421,Austin Riley,Austin Riley,18360,663586,34982,austinriley
422,Michael Soroka,Michael Soroka,18383,647336,34984,michaelsoroka
423,Andrew Benintendi,Andrew Benintendi,17901,643217,34986,andrewbenintendi
424,Anderson Espinoza,Anderson Espinoza,18593,,34987,andersonespinoza
425,Phil Bickford,Phil Bickford,18519,641360,34989,philbickford
426,Tyler Jay,Tyler Jay,17952,664079,34994,tylerjay
427,Trent Grisham,Trent Grisham,18564,663757,34995,trentgrisham
428,Cody Ponce,Cody Ponce,17920,,34999,codyponce
429,Vladimir Guerrero Jr.,Vladimir Guerrero Jr.,19611,665489,35002,vladimirguerrerojr
430,Danny Jansen,Danny Jansen,16535,643376,35004,dannyjansen
431,Paul Sewald,Paul Sewald,13892,623149,35009,paulsewald
432,Jake Bauers,Jake Bauers,15194,641343,35013,jakebauers
433,Junior Fernandez,Junior Fernandez,18496,,35017,juniorfernandez
434,Ke'Bryan Hayes,Ke'Bryan Hayes,18577,663647,35020,kebryanhayes
435,Chad Kuhl,Chad Kuhl,14975,641771,35021,chadkuhl
436,Kevin Newman,Kevin Newman,17696,621028,35022,kevinnewman
437,Logan Allen,Logan Allen,18555,663531,35024,loganallen
438,Enyel De Los Santos,Enyel De Los Santos,18403,660853,35026,enyeldelossantos
439,Victor Robles,Victor Robles,18363,645302,35042,victorrobles
440,Austin Voth,Austin Voth,15047,608723,35044,austinvoth
441,Beau Burrows,Beau Burrows,18873,,35046,beauburrows
442,José Azocar,Jose Azocar,18821,640492,35058,joseazocar
443,Harrison Bader,Harrison Bader,18030,664056,35062,harrisonbader
444,Stone Garrett,Stone Garrett,19273,656448,35063,stonegarrett
445,Josh Naylor,Josh Naylor,18839,647304,35066,joshnaylor
446,Brendan Rodgers,Brendan Rodgers,17907,663898,35073,brendanrodgers
447,Luis Castillo,Luis Castillo,15689,622491,35124,luiscastillo
448,Tanner Scott,Tanner Scott,17586,656945,35135,tannerscott
449,Ramón Laureano,Ramon Laureano,17128,657656,35142,ramonlaureano
450,Jamie Westbrook,Jamie Westbrook,15504,642197,35143,jamiewestbrook
451,Luis Guillorme,Luis Guillorme,16451,641645,35149,luisguillorme
452,David Fletcher,David Fletcher,17992,664058,35156,davidfletcher
453,Jason Vosler,Jason Vosler,16686,613564,35159,jasonvosler
454,Ryan O'Hearn,Ryan O'Hearn,16442,656811,35183,ryanohearn
455,Paul DeJong,Paul DeJong,18015,657557,35185,pauldejong
456,Dan Altavilla,Dan Altavilla,16507,656186,35222,danaltavilla
457,Willie Calhoun,Willie Calhoun,17838,641432,35238,williecalhoun
458,Sandy Alcantara,Sandy Alcantara,18684,645261,35241,sandyalcantara
459,David Bote,David Bote,14593,623520,35246,davidbote
460,Austin Slater,Austin Slater,16153,596103,35265,austinslater
461,Jose Trevino,Jose Trevino,16725,624431,35268,josetrevino
462,Scott Kingery,Scott Kingery,17975,664068,35276,scottkingery
463,Taylor Clarke,Taylor Clarke,17611,664199,35277,taylorclarke
464,Ariel Jurado,Ariel Jurado,17030,,35281,arieljurado
465,Jake Woodford,Jake Woodford,18674,663765,35284,jakewoodford
466,Rhys Hoskins,Rhys Hoskins,16472,656555,35291,rhyshoskins
467,Brad Keller,Brad Keller,15734,641745,35292,bradkeller
468,Mauricio Dubón,Mauricio Dubon,16530,643289,35304,mauriciodubon
469,Austin Wynns,Austin Wynns,15271,642851,35314,austinwynns
470,Chadwick Tromp,Chadwick Tromp,16953,644433,35358,chadwicktromp
471,Luis Urías,Luis Urias,16622,649966,35383,luisurias
472,Edwin Díaz,Edwin Diaz,14710,621242,35394,edwindiaz
473,Jeffrey Springs,Jeffrey Springs,17677,605488,35397,jeffreysprings
474,Jose Cuas,Jose Cuas,17701,621016,35432,josecuas
475,Pablo Reyes,Pablo Reyes,16357,622569,35439,pabloreyes
476,Connor Joe,Connor Joe,16572,656582,35440,connorjoe
477,Yennier Cano,Yennier Cano,25911,666974,35536,yenniercano
478,Adolis García,Adolis Garcia,19287,666969,35537,adolisgarcia
479,Cedric Mullins,Cedric Mullins,17929,656775,35578,cedricmullins
480,Ty France,Ty France,17982,664034,35591,tyfrance
481,Jared Walsh,Jared Walsh,18607,665120,35673,jaredwalsh
482,Yohel Pozo,Yohel Pozo,18848,650968,35675,yohelpozo
483,Seth Brown,Seth Brown,18171,664913,35676,sethbrown
484,Nathan Lukes,Nathan Lukes,18123,664770,35682,nathanlukes
485,José Urquidy,Jose Urquidy,18413,664353,35759,joseurquidy
486,Garrett Stubbs,Garrett Stubbs,18067,596117,35760,garrettstubbs
487,Gerardo Reyes,Gerardo Reyes,16306,622103,35765,gerardoreyes
488,Tim Mayza,Tim Mayza,15042,641835,35773,timmayza
489,Adam Cimber,Adam Cimber,15288,643256,35780,adamcimber
490,Sam Hilliard,Sam Hilliard,17954,656541,35831,samhilliard
491,Carlos Martinez,Carlos Martinez,sa3037142,,35838,carlosmartinez
492,Alan Busenitz,Alan Busenitz,15239,641427,35843,alanbusenitz
493,Lou Trivino,Lou Trivino,15043,642152,35844,loutrivino
494,Andrew Kittredge,Andrew Kittredge,12828,552640,35872,andrewkittredge
495,Brennan Bernardino,Brennan Bernardino,16835,657514,35876,brennanbernardino
496,Casey Lawrence,Casey Lawrence,11121,596271,35949,caseylawrence
497,Luis Perdomo,Luis Perdomo,14682,,35970,luisperdomo
498,Fernando Tatis Jr.,Fernando Tatis Jr.,19709,665487,35983,fernandotatisjr
499,Brock Stewart,Brock Stewart,16727,592779,35997,brockstewart
500,Chris Paddack,Chris Paddack,20099,663978,35999,chrispaddack
501,Aaron Wilkerson,Aaron Wilkerson,16904,,36001,aaronwilkerson
502,Zach Jackson,Zach Jackson,sa3065331,,36002,zachjackson
503,Yuli Gurriel,Yuli Gurriel,19198,493329,36006,yuligurriel
504,J.P. Feyereisen,J.P. Feyereisen,16610,656420,36011,jpfeyereisen
505,Erik Swanson,Erik Swanson,16587,657024,36013,erikswanson
506,Yordan Alvarez,Yordan Alvarez,19556,670541,36018,yordanalvarez
507,TJ Friedl,TJ Friedl,19522,670770,36020,tjfriedl
508,Brent Suter,Brent Suter,13942,608718,36023,brentsuter
509,Rob Zastryzny,Rob Zastryzny,15094,642239,36025,robzastryzny
510,Wandy Peralta,Wandy Peralta,14295,593974,36036,wandyperalta
511,Lourdes Gurriel Jr.,Lourdes Gurriel Jr.,19238,666971,36040,lourdesgurrieljr
512,Albert Abreu,Albert Abreu,17485,,36041,albertabreu
513,Austin Adams,Austin Adams,13801,613534,36046,austinadams
514,Thyago Vieira,Thyago Vieira,14510,600986,36048,thyagovieira
515,Dietrich Enns,Dietrich Enns,13932,608650,36049,dietrichenns
516,Giovanny Gallegos,Giovanny Gallegos,14986,606149,36050,giovannygallegos
517,Zack Littell,Zack Littell,15823,641793,36052,zacklittell
518,José Ruiz,Jose Ruiz,14552,614179,36053,joseruiz
519,Jesus Liranzo,Jesus Liranzo,sa658076,,36054,jesusliranzo
520,Jakob Junis,Jakob Junis,13619,596001,36056,jakobjunis
521,Austin Pruitt,Austin Pruitt,15290,643493,36061,austinpruitt
522,José Alvarado,Jose Alvarado,17780,621237,36063,josealvarado
523,Yency Almonte,Yency Almonte,15068,622075,36064,yencyalmonte
524,Chris Flexen,Chris Flexen,13896,623167,36067,chrisflexen
525,Tomás Nido,Tomas Nido,13755,621512,36068,tomasnido
526,Nick Pivetta,Nick Pivetta,15454,601713,36071,nickpivetta
527,Dane Dunning,Dane Dunning,19409,641540,36080,danedunning
528,Anthony Santander,Anthony Santander,14551,623993,36084,anthonysantander
529,Hoby Milner,Hoby Milner,13346,571948,36088,hobymilner
530,Cionel Pérez,Cionel Perez,19614,672335,36089,cionelperez
531,Vladimir Gutierrez,Vladimir Gutierrez,19278,661269,36092,vladimirgutierrez
532,Jimmy Herget,Jimmy Herget,17556,623474,36093,jimmyherget
533,Jeff Brigham,Jeff Brigham,16631,656257,36110,jeffbrigham
534,Aaron Bummer,Aaron Bummer,16258,607481,36131,aaronbummer
535,A.J. Minter,A.J. Minter,18655,621345,36133,ajminter
536,Michael Kelly,Michael Kelly,12791,547184,36156,michaelkelly
537,Dinelson Lamet,Dinelson Lamet,17186,659275,36157,dinelsonlamet
538,Phil Maton,Phil Maton,18064,664208,36161,philmaton
539,Andrew Knizner,Andrew Knizner,19514,668800,36170,andrewknizner
540,Josh Staumont,Josh Staumont,18335,622251,36175,joshstaumont
541,Matt Thaiss,Matt Thaiss,19318,642136,36176,mattthaiss
542,Josh Sborz,Josh Sborz,18323,622250,36178,joshsborz
543,Nick Senzel,Nick Senzel,19293,669222,36180,nicksenzel
544,Mickey Moniak,Mickey Moniak,19956,666160,36181,mickeymoniak
545,Riley Pint,Riley Pint,21858,666207,36183,rileypint
546,Ronald Acuña Jr.,Ronald Acuna Jr.,18401,660670,36185,ronaldacunajr
547,Sixto Sánchez,Sixto Sanchez,19680,664350,36186,sixtosanchez
548,Ryan Borucki,Ryan Borucki,16350,621366,36192,ryanborucki
549,A.J. Puk,A.J. Puk,19343,640462,36201,ajpuk
550,Mark Leiter Jr.,Mark Leiter Jr.,15551,643410,36202,markleiterjr
551,Jake Cronenworth,Jake Cronenworth,18036,630105,36364,jakecronenworth
552,Jordan Romano,Jordan Romano,16122,605447,36380,jordanromano
553,Tommy Nance,Tommy Nance,19178,667297,36385,tommynance
554,Lane Thomas,Lane Thomas,16939,657041,36409,lanethomas
555,Garrett Cleavinger,Garrett Cleavinger,17897,664076,36429,garrettcleavinger
556,Joshua Palacios,Joshua Palacios,19818,641943,36462,joshuapalacios
557,Edward Olivares,Edward Olivares,19698,658668,36463,edwardolivares
558,Eddy Alvarez,Eddy Alvarez,16959,657193,36474,eddyalvarez
559,Nestor Cortes,Nestor Cortes,17874,641482,36480,nestorcortes
560,Thairo Estrada,Thairo Estrada,16426,642731,36485,thairoestrada
561,Randy Arozarena,Randy Arozarena,19290,668227,36488,randyarozarena
562,Nick Martini,Nick Martini,12005,605361,36497,nickmartini
563,Reed Garrett,Reed Garrett,16866,657585,36526,reedgarrett
564,Kyle Finnegan,Kyle Finnegan,15009,640448,36543,kylefinnegan
565,Framber Valdez,Framber Valdez,17295,664285,36581,frambervaldez
566,Lucas Erceg,Lucas Erceg,19360,668674,36618,lucaserceg
567,Colten Brewer,Colten Brewer,12997,605155,36631,coltenbrewer
568,Estevan Florial,Estevan Florial,19151,664314,36636,estevanflorial
569,Edwin Rios,Edwin Rios,18316,621458,36645,edwinrios
570,Jalen Beeks,Jalen Beeks,17192,656222,36723,jalenbeeks
571,Keegan Akin,Keegan Akin,19362,669211,36724,keeganakin
572,Trent Thornton,Trent Thornton,17948,663423,36728,trentthornton
573,Eguy Rosario,Eguy Rosario,19964,666703,36745,eguyrosario
574,Jack Suwinski,Jack Suwinski,22244,669261,36754,jacksuwinski
575,Aneurys Zabala,Aneurys Zabala,20802,,36854,aneuryszabala
576,Austin Hays,Austin Hays,19363,669720,36928,austinhays
577,Andruw Monasterio,Andruw Monasterio,19455,655316,36950,andruwmonasterio
578,Zack Short,Zack Short,19562,670097,36953,zackshort
579,Juan Soto,Juan Soto,20123,665742,36969,juansoto
580,Blake Perkins,Blake Perkins,19921,663368,36974,blakeperkins
581,Tim Hill,Tim Hill,16814,657612,37005,timhill
582,Donovan Walton,Donovan Walton,19314,622268,37232,donovanwalton
583,Luis Rengifo,Luis Rengifo,19858,650859,37237,luisrengifo
584,Nolan Jones,Nolan Jones,20529,666134,37340,nolanjones
585,Pete Alonso,Pete Alonso,19251,624413,37498,petealonso
586,Brandon Woodruff,Brandon Woodruff,16162,605540,37515,brandonwoodruff
587,Ali Sánchez,Ali Sanchez,18551,645305,37537,alisanchez
588,Anthony Misiewicz,Anthony Misiewicz,18152,664948,37567,anthonymisiewicz
589,Justin Anderson,Justin Anderson,16201,605121,37611,justinanderson
590,René Pinto,Rene Pinto,19859,650907,37637,renepinto
591,Cavan Biggio,Cavan Biggio,19252,624415,37639,cavanbiggio
592,Jacob Waguespack,Jacob Waguespack,18318,621097,37726,jacobwaguespack
593,Andrés Giménez,Andres Gimenez,19950,665926,37729,andresgimenez
594,Yonny Hernandez,Yonny Hernandez,19432,,37742,yonnyhernandez
595,Taylor Trammell,Taylor Trammell,19960,666211,37773,taylortrammell
596,Chris Okey,Chris Okey,19245,,37774,chrisokey
597,Seranthony Domínguez,Seranthony Dominguez,19249,622554,37793,seranthonydominguez
598,LaMonte Wade Jr.,LaMonte Wade Jr.,18126,664774,37798,lamontewadejr
599,Brian Navarreto,Brian Navarreto,16398,640459,37802,briannavarreto
600,Charles Leblanc,Charles Leblanc,19813,641779,37820,charlesleblanc
601,Cole Sulser,Cole Sulser,15256,642121,37825,colesulser
602,Jordan Hicks,Jordan Hicks,19618,663855,37909,jordanhicks
603,Evan Phillips,Evan Phillips,17734,623465,37911,evanphillips
604,Seby Zavala,Seby Zavala,18887,664874,37919,sebyzavala
605,Jake Fraley,Jake Fraley,19260,641584,37974,jakefraley
606,Ian Gibaut,Ian Gibaut,17871,664139,37979,iangibaut
607,Conner Capel,Conner Capel,19983,668843,38029,connercapel
608,Nick Anderson,Nick Anderson,18337,623433,38102,nickanderson
609,Nicky Lopez,Nicky Lopez,19339,670032,38106,nickylopez
610,John Curtiss,John Curtiss,16128,595928,38159,johncurtiss
611,Jordan Montgomery,Jordan Montgomery,16511,656756,38173,jordanmontgomery
612,Nick Hernandez,Nick Hernandez,19281,663321,38190,nickhernandez
613,Vinny Nittoli,Vinny Nittoli,16754,657697,38291,vinnynittoli
614,Dean Kremer,Dean Kremer,19350,665152,38295,deankremer
615,David Bednar,David Bednar,19569,670280,38303,davidbednar
616,Kevin Herget,Kevin Herget,15369,643361,38314,kevinherget
617,Josh Rogers,Josh Rogers,18510,642028,38320,joshrogers
618,Sam Haggerty,Sam Haggerty,18054,664059,38347,samhaggerty
619,Zach McKinstry,Zach McKinstry,19392,656716,38420,zachmckinstry
620,Alberto Baldonado,Alberto Baldonado,11812,,38454,albertobaldonado
621,Tanner Rainey,Tanner Rainey,17610,663432,38582,tannerrainey
622,Jacob Bosiokovic,Jacob Bosiokovic,sa918394,,38587,jacobbosiokovic
623,Ryan Thompson,Ryan Thompson,16647,657044,38628,ryanthompson
624,Dakota Hudson,Dakota Hudson,19206,641712,38680,dakotahudson
625,Weston Wilson,Weston Wilson,19358,642215,38682,westonwilson
626,José Castillo,Jose Castillo,17169,620454,38706,josecastillo
627,Justin Topa,Justin Topa,15145,623437,38796,justintopa
628,Keibert Ruiz,Keibert Ruiz,19610,660688,38827,keibertruiz
629,José Fermín,Jose Fermin,21746,665877,38851,josefermin
630,Mike Ford,Mike Ford,15585,645801,38896,mikeford
631,Bo Bichette,Bo Bichette,19612,666182,38904,bobichette
632,Miguel Amaya,Miguel Amaya,21693,665804,38905,miguelamaya
633,Tony Gonsolin,Tony Gonsolin,19388,664062,38958,tonygonsolin
634,Bryan Reynolds,Bryan Reynolds,19326,668804,38980,bryanreynolds
635,Alex Call,Alex Call,19296,669743,38994,alexcall
636,Austin Davis,Austin Davis,17117,656354,39078,austindavis
637,John Brebbia,John Brebbia,12777,605154,39085,johnbrebbia
638,Diego Castillo,Diego Castillo,17496,650895,39103,diegocastillo
639,Myles Straw,Myles Straw,17620,664702,39105,mylesstraw
640,Vimael Machín,Vimael Machin,17684,605353,39112,vimaelmachin
641,Trenton Brooks,Trenton Brooks,19384,670092,39120,trentonbrooks
642,José Quijada,Jose Quijada,19200,650671,39142,josequijada
643,Ryan McKenna,Ryan McKenna,19928,663630,39147,ryanmckenna
644,Will Benson,Will Benson,21853,666181,39216,willbenson
645,Dylan Carlson,Dylan Carlson,20126,666185,39226,dylancarlson
646,Walker Buehler,Walker Buehler,19374,621111,39251,walkerbuehler
647,Bobby Dalbec,Bobby Dalbec,19966,666915,39382,bobbydalbec
648,Oscar Gonzalez,Oscar Gonzalez,20970,660757,39400,oscargonzalez
649,Daulton Jefferies,Daulton Jefferies,19345,641726,39434,daultonjefferies
650,Mitch White,Mitch White,19225,669952,39437,mitchwhite
651,Kent Emanuel,Kent Emanuel,15849,592288,39527,kentemanuel
652,Luis Arraez,Luis Arraez,18568,650333,39572,luisarraez
653,David Rodriguez,David Rodriguez,sa3060402,,39574,davidrodriguez
654,Gerson Moreno,Gerson Moreno,sa736656,,39593,gersonmoreno
655,Tyler Nevin,Tyler Nevin,17893,663527,39608,tylernevin
656,Luis Robert Jr.,Luis Robert Jr.,20043,673357,39631,luisrobertjr
657,Hunter Greene,Hunter Greene,22182,668881,39635,huntergreene
658,MacKenzie Gore,MacKenzie Gore,22201,669022,39636,mackenziegore
659,Shane Baz,Shane Baz,22264,669358,39639,shanebaz
660,Trevor Rogers,Trevor Rogers,22286,669432,39640,trevorrogers
661,Nick Pratto,Nick Pratto,22117,668472,39641,nickpratto
662,Heliot Ramos,Heliot Ramos,22515,671218,39642,heliotramos
663,Bubba Thompson,Bubba Thompson,22261,669352,39644,bubbathompson
664,Brendon Little,Brendon Little,21574,663893,39645,brendonlittle
665,Nate Pearson,Nate Pearson,20160,663878,39646,natepearson
666,Kyle Wright,Kyle Wright,19665,,39652,kylewright
667,Jesús Luzardo,Jesus Luzardo,19959,666200,39667,jesusluzardo
668,Pablo López,Pablo Lopez,17085,641154,39671,pablolopez
669,Garrett Whitlock,Garrett Whitlock,20191,676477,39674,garrettwhitlock
670,Kristian Robinson,Kristian Robinson,sa3006884,,39677,kristianrobinson
671,Huascar Ynoa,Huascar Ynoa,20468,,39679,huascarynoa
672,Esteury Ruiz,Esteury Ruiz,21780,665923,39680,esteuryruiz
673,Shaun Anderson,Shaun Anderson,19453,641312,39681,shaunanderson
674,Gregory Santos,Gregory Santos,21894,666619,39682,gregorysantos
675,Drew Smith,Drew Smith,17755,622098,39685,drewsmith
676,Isaac Paredes,Isaac Paredes,20036,670623,39706,isaacparedes
677,Stephen Nogosek,Stephen Nogosek,19545,,39707,stephennogosek
678,Samad Taylor,Samad Taylor,22274,669392,39710,samadtaylor
679,Tayler Scott,Tayler Scott,13652,605463,39711,taylerscott
680,Oneil Cruz,Oneil Cruz,21711,665833,39712,oneilcruz
681,Tobias Myers,Tobias Myers,22191,668964,39716,tobiasmyers
682,Ryder Ryan,Ryder Ryan,19891,656924,39736,ryderryan
683,Ryan Burr,Ryan Burr,17536,621114,39738,ryanburr
684,Pedro Avila,Pedro Avila,18864,658648,39740,pedroavila
685,Andrés Machado,Andres Machado,14681,,39776,andresmachado
686,Reiver Sanmartin,Reiver Sanmartin,19754,665665,39799,reiversanmartin
687,Dennis Santana,Dennis Santana,17878,642701,39801,dennissantana
688,Adbert Alzolay,Adbert Alzolay,17859,640470,39802,adbertalzolay
689,Gregory Soto,Gregory Soto,19677,642397,39804,gregorysoto
690,Jonathan Loáisiga,Jonathan Loaisiga,19753,642528,39807,jonathanloaisiga
691,Jonathan Hernández,Jonathan Hernandez,17464,642546,39814,jonathanhernandez
692,Julian Merryweather,Julian Merryweather,16703,657240,39816,julianmerryweather
693,Ranger Suárez,Ranger Suarez,17277,624133,39817,rangersuarez
694,JP Sears,JP Sears,23429,676664,39818,jpsears
695,Jesus Tinoco,Jesus Tinoco,16300,622786,39822,jesustinoco
696,Yonny Chirinos,Yonny Chirinos,16401,630023,39823,yonnychirinos
697,Freddy Peralta,Freddy Peralta,18679,642547,39825,freddyperalta
698,David Bañuelos,David Banuelos,23250,675915,39828,davidbanuelos
699,Shohei Ohtani,Shohei Ohtani,19755,660271,39832,shoheiohtani
700,José Devers,Jose Devers,20540,672701,39834,josedevers
701,Julian Fernández,Julian Fernandez,18341,642759,39835,julianfernandez
702,Elieser Hernández,Elieser Hernandez,16933,622694,39836,elieserhernandez
703,Richard Lovelady,Richard Lovelady,19337,663992,39856,richardlovelady
704,Brandon Leibrandt,Brandon Leibrandt,16135,605335,39868,brandonleibrandt
705,Cole Irvin,Cole Irvin,19244,608344,39869,coleirvin
706,Matt Festa,Matt Festa,19330,670036,39871,mattfesta
707,Cal Quantrill,Cal Quantrill,19312,615698,39875,calquantrill
708,Joey Lucchesi,Joey Lucchesi,19320,664192,39876,joeylucchesi
709,Corbin Burnes,Corbin Burnes,19361,669203,39878,corbinburnes
710,Keston Hiura,Keston Hiura,20003,669374,39879,kestonhiura
711,Jake Burger,Jake Burger,22275,669394,39882,jakeburger
712,Thomas Hatch,Thomas Hatch,19264,641672,39889,thomashatch
713,William Contreras,William Contreras,20503,661388,39895,williamcontreras
714,Cristian Pache,Cristian Pache,19948,665506,39897,cristianpache
715,Peter Lambert,Peter Lambert,17969,663567,39898,peterlambert
716,Garrett Hampson,Garrett Hampson,19262,641658,39899,garretthampson
717,Jake Rogers,Jake Rogers,19452,668670,39900,jakerogers
718,Alex Faedo,Alex Faedo,19874,656412,39901,alexfaedo
719,Nick Solak,Nick Solak,19294,669256,39904,nicksolak
