tj_id,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e,total_25
codylaweryson,62.57702999999999,0.0,0.0,0.0,66.5,-3.9229700000000065,19.3
loganvanwey,0.0,1.2624399999999998,0.0,0.0,32.5,-32.5,12.8
shintarofujinami,0.0,2.1367,0.0,0.0,0.0,0.0,0.0
garrettmcdaniels,0.0,1.7416399999999999,0.0,0.0,0.0,0.0,9.3
treylipscomb,0.0,9.6366712,0.0,0.0,42.0,-42.0,3.0
taylorrashi,28.6376875,0.0,0.0,0.0,78.0,-49.3623125,54.7
walterpennington,0.0,1.7480000000000002,0.0,0.0,0.0,0.0,0.0
daviswendzel,0.0,7.4884865000000005,0.0,0.0,0.0,0.0,0.0
johnmcmillon,0.0,1.2118799999999998,0.0,0.0,0.0,0.0,0.0
angelfelipe,0.0,1.878442,0.0,0.0,0.0,0.0,0.0
nickvespi,0.0,1.35786,0.0,0.0,0.0,0.0,0.0
emmanuelclase,0.0,2.465208,0.0,0.0,0.0,0.0,383.7
oliverortega,0.0,2.04298,0.0,0.0,0.0,0.0,0.0
elvinrodriguez,0.0,3.9492200000000004,0.0,0.0,36.5,-36.5,20.3
luisfcastillo,0.0,4.825,0.0,0.0,0.0,0.0,3.5
kylenelson,0.0,2.115372,0.0,0.0,55.5,-55.5,11.5
jbbukauskas,0.0,2.67332,0.0,0.0,0.0,0.0,0.0
huascarynoa,0.0,1.7988400000000002,0.0,0.0,0.0,0.0,0.0
bryansammons,0.0,6.4249600000000004,0.0,0.0,75.0,-75.0,0.0
enoliparedes,0.0,1.3715000000000002,0.0,0.0,47.0,-47.0,0.0
joshfleming,0.0,2.3365,0.0,0.0,65.0,-65.0,0.0
noahmurdock,0.0,1.8911799999999999,0.0,0.0,0.0,0.0,16.0
alecmarsh,0.0,7.74924,0.0,0.0,0.0,0.0,0.0
dugandarnell,0.0,1.6612200000000001,0.0,0.0,45.5,-45.5,24.8
zachbrzykcy,18.3511615,0.0,0.0,0.0,54.5,-36.1488385,26.0
brianvanbelle,0.0,6.45082,0.0,0.0,40.0,-40.0,21.2
christianroa,0.0,4.51734,0.0,0.0,29.5,-29.5,7.0
luisortiz1,0.0,8.35794,0.0,0.0,0.0,0.0,208.8
zackristofak,0.0,2.8932200000000003,0.0,0.0,0.0,0.0,0.0
davisdaniel,0.0,5.505979999999999,0.0,0.0,81.0,-81.0,14.5
evankravetz,0.0,1.40192,0.0,0.0,0.0,0.0,0.0
carsonragsdale,0.0,5.5784,0.0,0.0,48.0,-48.0,0.5
brycejarvis,0.0,3.91554,0.0,0.0,92.0,-92.0,44.0
jaredshuster,0.0,4.17394,0.0,0.0,36.0,-36.0,12.3
anthonyveneziano,0.0,4.13274,0.0,0.0,51.0,-51.0,41.5
christianmontesdeoca,0.0,2.17864,0.0,0.0,42.0,-42.0,6.8
xzavioncurry,0.0,3.61522,0.0,0.0,0.0,0.0,1.5
tylerblack,0.0,12.524224,0.0,0.0,89.0,-89.0,10.0
austincox,0.0,1.65686,0.0,0.0,60.0,-60.0,25.2
samlong,0.0,1.6161599999999998,0.0,0.0,89.0,-89.0,73.7
austinpope,0.0,1.84794,0.0,0.0,37.0,-37.0,3.5
amoswillingham,0.0,1.87542,0.0,0.0,0.0,0.0,0.0
maverickhandley,0.0,6.1380725,0.0,0.0,32.0,-32.0,11.0
koltoningram,0.0,1.4304199999999998,0.0,0.0,0.0,0.0,0.0
eastonlucas,0.0,4.68058,0.0,0.0,91.0,-91.0,65.2
anthonymaldonado,0.0,1.4538000000000002,0.0,0.0,40.0,-40.0,3.5
tylerowens,0.0,1.8361800000000001,0.0,0.0,0.0,0.0,3.0
brendanwhite,0.0,1.35568,0.0,0.0,0.0,0.0,0.0
dariusvines,0.0,6.5321,0.0,0.0,0.0,0.0,0.0
zackthompson,0.0,16.0,0.0,0.0,58.5,-58.5,0.0
connorthomas,0.0,4.58442,0.0,0.0,34.0,-34.0,-3.8
noahdavis,0.0,4.18868,0.0,0.0,0.0,0.0,-2.5
luiscontreras,0.0,1.3629799999999999,0.0,0.0,0.0,0.0,18.5
nickavila,0.0,1.9119799999999998,0.0,0.0,0.0,0.0,0.0
declancronin,0.0,1.80458,0.0,0.0,0.0,0.0,0.0
marcoluciano,0.0,7.941755399999999,0.0,0.0,35.0,-35.0,0.0
humbertocastellanos,0.0,6.632479999999999,0.0,0.0,0.0,0.0,0.0
nicenright,0.0,1.8979,0.0,0.0,0.0,0.0,96.0
joelasorsa,11.9056705,0.0,0.0,0.0,74.0,-62.0943295,-0.2
nathanwiles,0.0,6.12934,0.0,0.0,9.5,-9.5,-2.0
blaircalvo,0.0,1.35982,0.0,0.0,0.0,0.0,0.0
blakesabol,0.0,10.532741000000001,0.0,0.0,0.0,0.0,7.0
ryderryan,0.0,2.02902,0.0,0.0,0.0,0.0,0.0
alexfaedo,0.0,4.6423,0.0,0.0,53.5,-53.5,0.0
yencyalmonte,0.0,2.61184,0.0,0.0,0.0,0.0,0.0
domnunez,0.0,4.9189639,0.0,0.0,19.0,-19.0,4.0
brandonhughes,0.0,1.36042,0.0,0.0,0.0,0.0,0.0
brettdegeus,0.0,1.4769,0.0,0.0,0.0,0.0,1.0
granthartwig,0.0,1.3100800000000001,0.0,0.0,0.0,0.0,0.0
joshwalker,0.0,1.7407400000000002,0.0,0.0,137.0,-137.0,8.5
jamesmeeker,0.0,2.20628,0.0,0.0,0.0,0.0,0.0
nicknastrini,0.0,5.36458,0.0,0.0,0.0,0.0,0.0
jackwinkler,0.0,3.5688904,0.0,0.0,16.0,-16.0,10.0
naoyukiuwasawa,0.0,3.7272800000000004,0.0,0.0,0.0,0.0,0.0
jacklittle,0.0,1.8907600000000002,0.0,0.0,42.5,-42.5,3.0
dominicfletcher,0.0,9.577747899999999,0.0,0.0,34.0,-34.0,26.0
tristinenglish,0.0,5.3660287,0.0,0.0,0.0,0.0,5.0
devinsweet,0.0,1.5062600000000002,0.0,0.0,0.0,0.0,0.0
lancelynn,0.0,8.71658,0.0,0.0,0.0,0.0,0.0
pennmurfee,0.0,2.122974,0.0,0.0,0.0,0.0,14.8
laneramsey,0.0,1.72602,0.0,0.0,0.0,0.0,0.0
vinnycapra,0.0,6.9627433000000005,0.0,0.0,0.0,0.0,41.0
shawndubin,0.0,2.71116,0.0,0.0,91.0,-91.0,71.3
andrewwantz,0.0,14.5,0.0,0.0,0.0,0.0,0.0
ryanfitzgerald,0.0,7.2980693,0.0,0.0,39.0,-39.0,49.0
zachpenrod,0.0,3.40672,0.0,0.0,0.0,0.0,0.0
joshwinder,0.0,3.8713800000000003,0.0,0.0,0.0,0.0,0.0
johnrooney,0.0,2.65534,0.0,0.0,86.0,-86.0,2.7
adamkloffenstein,0.0,9.5,0.0,0.0,0.0,0.0,0.0
carlosduran,0.0,3.415,0.0,0.0,0.0,0.0,-4.3
ronnyhenriquez,0.0,3.05658,0.0,0.0,0.0,0.0,324.0
randyrodriguez,0.0,3.0428,0.0,0.0,0.0,0.0,203.8
valentebellozo,0.0,25.0,0.0,0.0,38.0,-38.0,128.7
omarcruz,0.0,4.48022,0.0,0.0,38.5,-38.5,6.8
luarbertarias,0.0,1.84206,0.0,0.0,0.0,0.0,5.7
raykerr,0.0,2.80476,0.0,0.0,0.0,0.0,0.0
claytonandrews,0.0,1.2609400000000002,0.0,0.0,0.0,0.0,0.0
danyjimenez,0.0,1.0572400000000002,0.0,0.0,0.0,0.0,0.0
konnorpilkington,81.51452499999999,0.0,0.0,0.0,96.0,-14.485475000000008,76.2
brookskriske,0.0,1.4096799999999998,0.0,0.0,0.0,0.0,21.5
carloslagrange,0.0,8.53158,0.0,0.0,34.0,-34.0,0.0
sambenschoter,24.715995,0.0,0.0,0.0,67.0,-42.284005,0.0
dustinsaenz,0.0,2.7000200000000003,0.0,0.0,0.0,0.0,0.0
michaelmorales,0.0,6.34362,0.0,0.0,0.0,0.0,0.0
justinarmbruester,0.0,6.2988800000000005,0.0,0.0,0.0,0.0,0.0
rhettkouba,0.0,4.10058,0.0,0.0,0.0,0.0,0.0
ryancusick,0.0,4.21254,0.0,0.0,0.0,0.0,0.0
anthonysolometo,0.0,4.38012,0.0,0.0,0.0,0.0,0.0
shanepanzini,0.0,5.1113800000000005,0.0,0.0,0.0,0.0,0.0
tommymace,0.0,4.429180000000001,0.0,0.0,0.0,0.0,0.0
chandlerchamplain,0.0,5.657640000000001,0.0,0.0,0.0,0.0,0.0
tylermattison,0.0,1.3237,0.0,0.0,51.5,-51.5,0.0
christianmcgowan,0.0,4.7498,0.0,0.0,0.0,0.0,0.0
peterheubeck,0.0,6.2139,0.0,0.0,0.0,0.0,0.0
willdion,0.0,5.86352,0.0,0.0,0.0,0.0,0.0
masonalbright,0.0,4.21124,0.0,0.0,0.0,0.0,0.0
willbednar,0.0,3.0226,0.0,0.0,0.0,0.0,0.0
jacobsteinmetz,0.0,4.035299999999999,0.0,0.0,0.0,0.0,0.0
brockselvidge,0.0,6.143319999999999,0.0,0.0,0.0,0.0,0.0
owenwhite,0.0,4.37092,0.0,0.0,34.5,-34.5,4.5
seanreynolds,0.0,1.4853200000000002,0.0,0.0,68.5,-68.5,43.0
jonathanheasley,0.0,3.9706200000000003,0.0,0.0,0.0,0.0,0.0
samhuff,0.0,7.8274706599999995,0.0,0.0,0.0,0.0,31.0
ryanmiller,0.0,2.43058,0.0,0.0,0.0,0.0,0.0
maxkranick,0.0,2.17622,0.0,0.0,25.5,-25.5,94.5
kyletyler,0.0,5.78458,0.0,0.0,0.0,0.0,0.0
luisfrias,0.0,1.7454399999999999,0.0,0.0,0.0,0.0,0.0
yerryrodriguez,0.0,1.4268,0.0,0.0,0.0,0.0,0.0
raimongomez,0.0,1.7423000000000002,0.0,0.0,0.0,0.0,0.0
jarlinsusana,0.0,7.1467600000000004,0.0,0.0,38.5,-38.5,0.0
allanwinans,0.0,8.56414,0.0,0.0,0.0,0.0,6.7
victorlizarraga,0.0,6.16606,0.0,0.0,0.0,0.0,0.0
joseolivares,0.0,5.88838,0.0,0.0,0.0,0.0,0.0
yormangomez,0.0,7.06944,0.0,0.0,0.0,0.0,0.0
gerelmimaldonado,0.0,3.08392,0.0,0.0,0.0,0.0,0.0
wesclarke,0.0,1.0,0.0,0.0,0.0,0.0,0.0
michaelarias,0.0,3.39202,0.0,0.0,34.5,-34.5,0.0
kevinkopps,0.0,1.7122000000000002,0.0,0.0,0.0,0.0,0.0
raygaither,0.0,1.2823799999999999,0.0,0.0,0.0,0.0,0.0
andrewmoore,0.0,2.77566,0.0,0.0,0.0,0.0,0.0
shoheitomioka,0.0,1.4756200000000002,0.0,0.0,0.0,0.0,0.0
alexsantosii,0.0,5.03778,0.0,0.0,0.0,0.0,0.0
kylebrnovich,0.0,5.3165,0.0,0.0,0.0,0.0,0.0
jimmyendersby,0.0,5.07326,0.0,0.0,0.0,0.0,0.0
nickfrasso,0.0,4.15944,0.0,0.0,36.5,-36.5,0.0
semrobberse,0.0,6.512639999999999,0.0,0.0,36.5,-36.5,0.0
brendancellucci,0.0,2.80526,0.0,0.0,0.0,0.0,0.0
beckway,0.0,2.1089,0.0,0.0,0.0,0.0,0.0
garrettstallings,0.0,4.49238,0.0,0.0,0.0,0.0,0.0
tannerburns,0.0,2.13442,0.0,0.0,0.0,0.0,0.0
giovannygallegos,0.0,1.46453,0.0,0.0,0.0,0.0,0.0
woosukgo,0.0,1.49276,0.0,0.0,0.0,0.0,0.0
alimbersanta,0.0,3.8215000000000003,0.0,0.0,0.0,0.0,0.0
yordannymonegro,0.0,7.286580000000001,0.0,0.0,0.0,0.0,0.0
joserodriguez,0.0,3.8768599999999998,0.0,0.0,0.0,0.0,0.0
miguelmendez,0.0,6.261839999999999,0.0,0.0,0.0,0.0,0.0
alejandrohidalgo,0.0,5.20726,0.0,0.0,0.0,0.0,0.0
moiseschace,0.0,4.9494,0.0,0.0,0.0,0.0,0.0
wilmerflores1,0.0,3.80168,0.0,0.0,240.0,-240.0,0.0
saurynlao,12.125077530000002,0.0,0.0,0.0,37.0,-24.874922469999998,26.5
alexspeas,0.0,1.12664,0.0,0.0,0.0,0.0,0.0
rileypint,0.0,1.2437,0.0,0.0,0.0,0.0,0.0
masonthompson,0.0,1.88441,0.0,0.0,82.0,-82.0,14.3
dednielnunez,0.0,2.37536,0.0,0.0,0.0,0.0,19.3
nicholaspadilla,0.0,1.37398,0.0,0.0,0.0,0.0,0.0
parkermushinski,0.0,2.59968,0.0,0.0,0.0,0.0,0.0
mattmanning,0.0,5.32178,0.0,0.0,0.0,0.0,0.0
claytonkershaw,0.0,8.14846,0.0,0.0,0.0,0.0,307.8
jhonathandiaz,18.245337,0.0,0.0,0.0,28.0,-9.754663,3.2
deivigarcia,0.0,3.65268,0.0,0.0,0.0,0.0,0.0
zachlogue,0.0,6.0172,0.0,0.0,0.0,0.0,0.0
mikebaumann,0.0,1.95004,0.0,0.0,0.0,0.0,0.0
benbowden,0.0,1.2561200000000001,0.0,0.0,52.0,-52.0,16.3
brucezimmermann,0.0,6.90554,0.0,0.0,0.0,0.0,3.5
nicknelson,0.0,4.56308,0.0,0.0,0.0,0.0,0.0
adamoller,0.0,5.71168,0.0,0.0,0.0,0.0,0.0
darrenmccaughan,0.0,6.8208400000000005,0.0,0.0,32.5,-32.5,12.7
parkerdunshee,0.0,1.4700799999999998,0.0,0.0,0.0,0.0,0.0
kennyrosenberg,0.0,7.1645199999999996,0.0,0.0,0.0,0.0,0.0
joelkuhnel,0.0,1.97724,0.0,0.0,0.0,0.0,0.0
zachplesac,0.0,4.75822,0.0,0.0,0.0,0.0,0.0
tysonmiller,0.0,1.4813399999999999,0.0,0.0,57.0,-57.0,0.0
iananderson,0.0,4.58452,0.0,0.0,0.0,0.0,2.7
cristianpache,0.0,8.1599763,0.0,0.0,0.0,0.0,0.0
kylemuller,0.0,6.39732,0.0,0.0,0.0,0.0,0.0
tylerzuber,0.0,1.37106,0.0,0.0,43.0,-43.0,11.5
tylormegill,0.0,9.2585,0.0,0.0,0.0,0.0,195.7
joshmaciejewski,0.0,3.7827200000000003,0.0,0.0,0.0,0.0,0.0
lucasgilbreath,0.0,1.376458,0.0,0.0,27.5,-27.5,0.0
jonathanbermudez,0.0,5.2522,0.0,0.0,0.0,0.0,0.0
raymondburgos,0.0,1.39514,0.0,0.0,0.0,0.0,0.0
joshwinckowski,0.0,3.8948400000000003,0.0,0.0,82.0,-82.0,18.8
logangillaspie,0.0,3.70772,0.0,0.0,0.0,0.0,10.0
freddytarnok,0.0,3.8254599999999996,0.0,0.0,50.0,-50.0,39.7
josemarte,0.0,2.21688,0.0,0.0,0.0,0.0,0.0
elvispeguero,0.0,2.4972719999999997,0.0,0.0,87.5,-87.5,10.2
jakecousins,0.0,2.4911760000000003,0.0,0.0,32.0,-32.0,0.0
reissknehr,0.0,2.82598,0.0,0.0,0.0,0.0,0.0
thaddeusward,0.0,5.43056,0.0,0.0,0.0,0.0,0.0
lukenbaker,0.0,7.54655968,0.0,0.0,0.0,0.0,23.0
haydensenger,0.0,8.7626769,0.0,0.0,29.0,-29.0,30.0
seanhjelle,0.0,3.55642,0.0,0.0,0.0,0.0,23.0
mattsauer,0.0,5.55538,0.0,0.0,0.0,0.0,69.8
joebarlow,0.0,1.96298,0.0,0.0,0.0,0.0,0.0
rickyvanasco,0.0,1.43364,0.0,0.0,0.0,0.0,0.0
josebarrero,0.0,4.753627100000001,0.0,0.0,0.0,0.0,17.0
codiheuer,0.0,2.6646,0.0,0.0,91.5,-91.5,8.3
michaelsiani,0.0,10.738546,0.0,0.0,55.0,-55.0,10.0
codybolton,0.0,1.9044400000000001,0.0,0.0,0.0,0.0,0.0
spencerhoward,0.0,6.08422,0.0,0.0,0.0,0.0,0.0
michaelmercado,0.0,2.05262,0.0,0.0,30.5,-30.5,-0.5
michaelgrove,0.0,5.48884,0.0,0.0,82.0,-82.0,0.0
michaelplassmeyer,0.0,5.45342,0.0,0.0,0.0,0.0,0.0
eduardosalazar,0.0,1.4905400000000002,0.0,0.0,44.0,-44.0,22.0
peterstrzelecki,0.0,1.6866599999999998,0.0,0.0,0.0,0.0,0.0
robinsonpina,0.0,6.61936,0.0,0.0,38.5,-38.5,0.7
joanadon,0.0,3.67936,0.0,0.0,0.0,0.0,0.0
roansycontreras,0.0,3.72436,0.0,0.0,123.5,-123.5,15.8
stewardberroa,0.0,12.372085899999998,0.0,0.0,52.0,-52.0,3.0
jackoloughlin,0.0,3.45122,0.0,0.0,0.0,0.0,0.0
austinvoth,0.0,2.02516,0.0,0.0,0.0,0.0,0.0
brandonbirdsell,0.0,6.833539999999999,0.0,0.0,0.0,0.0,0.0
chadkuhl,0.0,4.25864,0.0,0.0,0.0,0.0,0.0
antoniogomez,0.0,1.6,0.0,0.0,0.0,0.0,0.0
sandygaston,0.0,1.6817600000000001,0.0,0.0,0.0,0.0,0.0
antoinekelly,0.0,1.15186,0.0,0.0,0.0,0.0,0.0
ryanjensen,0.0,1.71482,0.0,0.0,0.0,0.0,0.0
danielespino,0.0,55.0,0.0,0.0,57.5,-57.5,0.0
mattcronin,0.0,1.9141599999999999,0.0,0.0,0.0,0.0,0.0
jacobwallace,0.0,1.7919200000000002,0.0,0.0,0.0,0.0,0.0
jacksoncluff,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nickmikolajchak,0.0,1.28938,0.0,0.0,0.0,0.0,0.0
evanmckendry,0.0,5.47474,0.0,0.0,0.0,0.0,0.0
colinbarber,0.0,2.5,0.0,0.0,0.0,0.0,0.0
jayjackson,0.0,1.87174,0.0,0.0,0.0,0.0,0.0
dylanfile,0.0,5.57596,0.0,0.0,0.0,0.0,0.0
blakehunt,0.0,6.4761977,0.0,0.0,0.0,0.0,0.0
rafaellantigua,0.0,0.4,0.0,0.0,42.0,-42.0,0.0
joekelly,0.0,2.282094,0.0,0.0,0.0,0.0,0.0
dallaskeuchel,0.0,5.809799999999999,0.0,0.0,0.0,0.0,0.0
caseykelly,0.0,3.7872000000000003,0.0,0.0,8.0,-8.0,2.3
wilkingrodriguez,0.0,1.80793,0.0,0.0,0.0,0.0,0.0
paoloespino,0.0,4.93544,0.0,0.0,0.0,0.0,0.0
bryanshaw,0.0,0.927332,0.0,0.0,0.0,0.0,0.0
willsmith,0.0,1.345614,0.0,0.0,0.0,0.0,0.0
tylerbaum,0.0,1.3025000000000002,0.0,0.0,0.0,0.0,0.0
helcrisolivarez,0.0,1.66594,0.0,0.0,0.0,0.0,0.0
gerardocarrillo,0.0,1.7934800000000002,0.0,0.0,0.0,0.0,0.0
eduardoherrera,0.0,1.7435399999999999,0.0,0.0,0.0,0.0,0.0
tannerdodson,0.0,1.6732399999999998,0.0,0.0,0.0,0.0,0.0
kristianrobinson,0.0,10.989517600000001,0.0,0.0,0.0,0.0,0.0
tjsikkema,0.0,4.34056,0.0,0.0,0.0,0.0,0.0
calebknight,0.0,1.92029,0.0,0.0,0.0,0.0,0.0
joemantiply,0.0,2.46661,0.0,0.0,0.0,0.0,-4.7
michaelgomez,0.0,1.39006,0.0,0.0,0.0,0.0,0.0
reedgarrett,0.0,2.10206,0.0,0.0,0.0,0.0,173.7
gerardoreyes,0.0,1.11692,0.0,0.0,0.0,0.0,0.0
jonathanhernandez,0.0,1.38428,0.0,0.0,0.0,0.0,0.0
albertabreu,0.0,1.6756600000000001,0.0,0.0,0.0,0.0,0.0
juniorfernandez,0.0,1.37066,0.0,0.0,0.0,0.0,0.0
connoroverton,0.0,2.5104800000000003,0.0,0.0,0.0,0.0,0.0
brandonwaddell,33.344983,0.0,0.0,0.0,67.0,-33.655017,52.2
alexyoung,0.0,2.39792,0.0,0.0,0.0,0.0,0.0
jacobwaguespack,0.0,3.02994,0.0,0.0,0.0,0.0,0.0
carsonfulmer,0.0,3.9953200000000004,0.0,0.0,85.0,-85.0,47.7
brettsullivan,0.0,8.8364795,0.0,0.0,0.0,0.0,6.0
anthonymisiewicz,0.0,1.79882,0.0,0.0,37.0,-37.0,4.8
danielduarte,0.0,1.6581800000000002,0.0,0.0,0.0,0.0,0.0
scottkingery,0.0,7.806450100000001,0.0,0.0,0.0,0.0,12.0
peterlambert,0.0,5.48938,0.0,0.0,0.0,0.0,0.0
tylerjay,0.0,2.0743,0.0,0.0,0.0,0.0,0.0
iangibaut,0.0,1.45069,0.0,0.0,75.5,-75.5,35.7
dillontate,0.0,1.58886,0.0,0.0,61.5,-61.5,10.2
treywingenter,0.0,2.29928,0.0,0.0,0.0,0.0,0.0
josecuas,0.0,1.0526399999999998,0.0,0.0,0.0,0.0,0.0
ryanburr,0.0,2.55978,0.0,0.0,64.0,-64.0,16.0
diegocastillo,0.0,1.0859999999999999,0.0,0.0,0.0,0.0,0.0
danielhudson,0.0,2.442646,0.0,0.0,0.0,0.0,0.0
jordanlyles,0.0,6.4657,0.0,0.0,0.0,0.0,0.0
roybersalinas,0.0,5.62654,0.0,0.0,0.0,0.0,0.0
misaeltamarez,0.0,3.95184,0.0,0.0,0.0,0.0,0.0
hyunilchoi,0.0,4.30762,0.0,0.0,0.0,0.0,0.0
michaelflynn,0.0,1.19264,0.0,0.0,0.0,0.0,0.0
jorgejuan,0.0,1.5449799999999998,0.0,0.0,0.0,0.0,0.0
brandonvalenzuela,0.0,10.357959399999999,0.0,0.0,0.0,0.0,0.0
carloslinarez,0.0,1.5,0.0,0.0,0.0,0.0,0.0
tyfloyd,0.0,4.8,0.0,0.0,0.0,0.0,0.0
braylondoughty,0.0,6.23636,0.0,0.0,0.0,0.0,0.0
levisterling,0.0,3.05,0.0,0.0,0.0,0.0,0.0
kashmayfield,0.0,5.33684,0.0,0.0,0.0,0.0,0.0
khalstephen,0.0,7.800000000000001,0.0,0.0,0.0,0.0,0.0
gagewood,0.0,3.5,0.0,0.0,0.0,0.0,0.0
tylermatzek,0.0,2.407978,0.0,0.0,0.0,0.0,8.7
owenmurphy,0.0,8.32076,0.0,0.0,0.0,0.0,0.0
isaaccoffey,0.0,7.258179999999999,0.0,0.0,0.0,0.0,0.0
brandonbarriera,0.0,1.99668,0.0,0.0,0.0,0.0,0.0
cooperhjerpe,0.0,5.75968,0.0,0.0,0.0,0.0,0.0
dylanlesko,0.0,2.9390400000000003,0.0,0.0,0.0,0.0,0.0
jacksonferris,0.0,8.28118,0.0,0.0,0.0,0.0,0.0
stevenzobac,0.0,5.2880199999999995,0.0,0.0,0.0,0.0,0.0
daviddavalillo,0.0,8.30138,0.0,0.0,77.0,-77.0,0.0
karsonmilbrandt,0.0,6.374079999999999,0.0,0.0,0.0,0.0,0.0
adamserwinowski,0.0,7.145099999999999,0.0,0.0,0.0,0.0,0.0
alexmcfarlane,0.0,3.28622,0.0,0.0,0.0,0.0,0.0
jetermartinez,0.0,3.87052,0.0,0.0,0.0,0.0,0.0
noblemeyer,0.0,5.58362,0.0,0.0,0.0,0.0,0.0
ethanpecko,0.0,6.07112,0.0,0.0,42.5,-42.5,0.0
lucasbraun,0.0,8.59932,0.0,0.0,29.0,-29.0,0.0
ixanhenderson,0.0,7.6328,0.0,0.0,63.5,-63.5,0.0
skylarhales,0.0,1.7670400000000002,0.0,0.0,0.0,0.0,0.0
jonathonlong,0.0,9.3172113,0.0,0.0,121.0,-121.0,0.0
kempalderman,0.0,9.000230299999998,0.0,0.0,21.0,-21.0,0.0
tannerkohlhepp,0.0,1.5577800000000002,0.0,0.0,0.0,0.0,0.0
liamdoyle,0.0,2.7,0.0,0.0,0.0,0.0,0.0
benhess,0.0,9.3091,0.0,0.0,33.0,-33.0,0.0
ryansloan,0.0,6.24286,0.0,0.0,0.0,0.0,0.0
travissykora,0.0,7.47338,0.0,0.0,56.5,-56.5,0.0
humbertocruz,0.0,3.2554800000000004,0.0,0.0,0.0,0.0,0.0
brodybrecht,0.0,4.53,0.0,0.0,0.0,0.0,0.0
hagensmith,0.0,6.86248,0.0,0.0,52.0,-52.0,0.0
camcaminiti,0.0,6.10862,0.0,0.0,0.0,0.0,0.0
brycemayer,0.0,7.09754,0.0,0.0,0.0,0.0,0.0
charleesoto,0.0,5.38876,0.0,0.0,0.0,0.0,0.0
leviwells,0.0,5.0687,0.0,0.0,0.0,0.0,0.0
nestorgerman,0.0,7.908939999999999,0.0,0.0,0.0,0.0,0.0
joshknoth,0.0,6.00952,0.0,0.0,0.0,0.0,0.0
druehackenberg,0.0,6.2843599999999995,0.0,0.0,0.0,0.0,0.0
jurrangelocijntje,0.0,6.26154,0.0,0.0,53.5,-53.5,0.0
hyunseokjang,0.0,4.4177,0.0,0.0,0.0,0.0,0.0
natepayne,0.0,5.01764,0.0,0.0,0.0,0.0,0.0
kruzschoolcraft,0.0,1.9,0.0,0.0,0.0,0.0,0.0
lachlanwells,0.0,7.95294,0.0,0.0,0.0,0.0,0.0
rodolfoduran,0.0,7.0929915,0.0,0.0,0.0,0.0,0.0
rileythompson,0.0,4.31772,0.0,0.0,0.0,0.0,0.0
domingorobles,0.0,6.493,0.0,0.0,0.0,0.0,0.0
ericpardinho,0.0,1.588,0.0,0.0,0.0,0.0,0.0
natewebb,0.0,1.6428600000000002,0.0,0.0,0.0,0.0,0.0
jacobbosiokovic,0.0,1.3338999999999999,0.0,0.0,0.0,0.0,0.0
andersonpilar,0.0,2.02442,0.0,0.0,0.0,0.0,0.0
bryanmata,0.0,3.15654,0.0,0.0,0.0,0.0,0.0
gersonmoreno,0.0,1.2750599999999999,0.0,0.0,0.0,0.0,0.0
jesusliranzo,0.0,1.44904,0.0,0.0,0.0,0.0,0.0
luisgonzalez,0.0,2.1112,0.0,0.0,0.0,0.0,0.0
yonnychirinos,0.0,6.032920000000001,0.0,0.0,0.0,0.0,0.0
victorgonzalez,0.0,1.0796800000000002,0.0,0.0,0.0,0.0,0.0
brenthoneywell,0.0,1.5300799999999999,0.0,0.0,0.0,0.0,0.0
mattcarasiti,0.0,1.2635,0.0,0.0,0.0,0.0,0.0
dominicleone,0.0,2.43627,0.0,0.0,0.0,0.0,0.0
nickramirez,0.0,2.02938,0.0,0.0,0.0,0.0,0.0
adamottavino,0.0,2.293792,0.0,0.0,0.0,0.0,4.3
jacobbarnes,0.0,1.8368000000000002,0.0,0.0,0.0,0.0,6.5
aaronbrooks,0.0,5.6401,0.0,0.0,0.0,0.0,0.0
jorgealfaro,0.0,10.727986300000001,0.0,0.0,19.0,-19.0,20.0
kylehendricks,0.0,7.20382,0.0,0.0,0.0,0.0,328.8
mattandriese,0.0,4.20232,0.0,0.0,0.0,0.0,0.0
jamespaxton,0.0,6.9512,0.0,0.0,0.0,0.0,0.0
drewsmyly,0.0,5.9207,0.0,0.0,0.0,0.0,0.0
tayronguerrero,0.0,1.19752,0.0,0.0,0.0,0.0,0.0
yolmersanchez,0.0,1.745512,0.0,0.0,0.0,0.0,0.0
joelyrodriguez,0.0,2.444078,0.0,0.0,0.0,0.0,0.0
davidbuchanan,0.0,5.95964,0.0,0.0,0.0,0.0,0.0
chasenshreve,0.0,2.2998,0.0,0.0,0.0,0.0,0.0
erasmoramirez,0.0,1.54522,0.0,0.0,0.0,0.0,28.0
shelbymiller,0.0,2.53542,0.0,0.0,0.0,0.0,246.0
kylegibson,0.0,8.0232,0.0,0.0,0.0,0.0,-6.3
burchsmith,0.0,2.66318,0.0,0.0,0.0,0.0,0.0
chrisstratton,0.0,1.43894,0.0,0.0,0.0,0.0,25.0
tylerduffey,0.0,1.9091999999999998,0.0,0.0,0.0,0.0,0.0
tomasnido,0.0,10.0554861,0.0,0.0,28.0,-28.0,19.0
taylerscott,0.0,1.1223,0.0,0.0,71.5,-71.5,38.2
patrickwisdom,0.0,6.1769526,0.0,0.0,0.0,0.0,0.0
mattbowman,0.0,1.87764,0.0,0.0,44.5,-44.5,30.8
