tjid,NameASCII,fgId,Name,Org,Pos,PlayerId,Age,_merge
youngkyukim,Young-kyu Kim,sa3012700,,,,,,left_only
youngsoooh,Young-soo Oh,sa3012702,,,,,,left_only
hyungjunkim,Hyung-jun Kim,sa3012705,,,,,,left_only
donghyunson,Dong-hyun Son,sa3012706,,,,,,left_only
yongjujeon,Yong-ju Jeon,sa3012707,,,,,,left_only
sangdonglee,Sang-dong Lee,sa3012708,,,,,,left_only
minseokpark,Min-seok Park,sa3012709,,,,,,left_only
bonhyeokgu,Bon-hyeok Gu,sa3012711,,,,,,left_only
wooyoungjung,Woo-young Jung,sa3012714,,,,,,left_only
seunghwansong,Seung-hwan Song,sa3012716,,,,,,left_only
taekeunkim,Tae-keun Kim,sa3012717,,,,,,left_only
daehankim,Dae-han Kim,sa3012718,,,,,,left_only
juseongpark,Ju-seong Park,sa3012719,,,,,,left_only
youngguncho,Young-gun Cho,sa3012720,,,,,,left_only
seungkyupark,Seung-kyu Park,sa3012721,,,,,,left_only
dohwankim,Do-hwan Kim,sa3012722,,,,,,left_only
taeinwon,Tae-in Won,sa3012723,,,,,,left_only
yongsushin,Yong-su Shin,sa3012724,,,,,,left_only
hyeonsukim,Hyeon-su Kim,sa3012725,,,,,,left_only
seungmingo,Seung-min Go,sa3012726,,,,,,left_only
jinpark,Jin Park,sa3012728,,,,,,left_only
kihoonkim,Ki-hoon Kim,sa3012729,,,,,,left_only
sunwoooh,Sun-woo Oh,sa3012730,,,,,,left_only
woohyukbyun,Woo-hyuk Byun,sa3012733,,,,,,left_only
sihwanroh,Si-hwan Roh,sa3012734,,,,,,left_only
yihwankim,Yi-hwan Kim,sa3012735,,,,,,left_only
janghyeokyoo,Jang-hyeok Yoo,sa3012737,,,,,,left_only
hyunwoochae,Hyun-woo Chae,sa3012739,,,,,,left_only
changpyeongkim,Chang-pyeong Kim,sa3012740,,,,,,left_only
saminchun,Sa-min Chun,sa3012744,,,,,,left_only
kangminkim,Kang-min Kim,sa3012834,,,,,,left_only
hyoungwoochoi,Hyoung-woo Choi,sa3012871,,,,,,left_only
hyojunko,Hyo-jun Ko,sa3012882,,,,,,left_only
kyungsupark,Kyung-su Park,sa3012911,,,,,,left_only
kyungeunnoh,Kyung-eun Noh,sa3012918,,,,,,left_only
eunbeomsong,Eun-beom Song,sa3012960,,,,,,left_only
jinsungkim,Jin-sung Kim,sa3013091,,,,,,left_only
keonkukkim,Keon-kuk Kim,sa3013098,,,,,,left_only
joohwanchoi,Joo-hwan Choi,sa3013103,,,,,,left_only
sangsukim,Sang-su Kim,sa3013115,,,,,,left_only
sunghyunkim,Sung-hyun Kim,sa3013146,,,,,,left_only
jaewonlee,Jae-won Lee,sa3013147,,,,,,left_only
kangryulkim,Kang-ryul Kim,sa3013163,,,,,,left_only
junghyunbaek,Jung-hyun Baek,sa3013166,,,,,,left_only
minsungkim,Min-sung Kim,sa3013175,,,,,,left_only
hyungjonglee,Hyung-jong Lee,sa3013195,,,,,,left_only
jaehwankim,Jae-hwan Kim,sa3013200,,,,,,left_only
jaehoonchoi,Jae-hoon Choi,sa3013205,,,,,,left_only
changminlim,Chang-min Lim,sa3013206,,,,,,left_only
sungwoojang,Sung-woo Jang,sa3013216,,,,,,left_only
sunbinkim,Sun-bin Kim,sa3013220,,,,,,left_only
sunjinoh,Sun-jin Oh,sa3013231,,,,,,left_only
jihwanoh,Ji-hwan Oh,sa3013245,,,,,,left_only
donghwanchoi,Dong-hwan Choi,sa3013250,,,,,,left_only
eunseongchae,Eun-seong Chae,sa3013253,,,,,,left_only
kunwoopark,Kun-woo Park,sa3013255,,,,,,left_only
soobinjung,Soo-bin Jung,sa3013258,,,,,,left_only
dongwonpark,Dong-won Park,sa3013271,,,,,,left_only
jiyounglee,Ji-young Lee,sa3013276,,,,,,left_only
chihongan,Chi-hong An,sa3013286,,,,,,left_only
bokeunjeong,Bo-keun Jeong,sa3014210,,,,,,left_only
junsuhan,Jun-su Han,sa3014211,,,,,,left_only
woohyunyang,Woo-hyun Yang,sa3014212,,,,,,left_only
hyeonwookang,Hyeon-woo Kang,sa3014272,,,,,,left_only
jichankim,Ji-chan Kim,sa3014279,,,,,,left_only
jihoonchoi,Ji-hoon Choi,sa3014282,,,,,,left_only
jooonkim,Joo-on Kim,sa3014287,,,,,,left_only
jeongwonchoi,Jeong-won Choi,sa3014290,,,,,,left_only
hyeongjunso,Hyeong Jun So,sa3014303,,,,,,left_only
kyusungkim,Kyu-sung Kim,sa3014306,,,,,,left_only
sangkwonbyeon,Sang-kwon Byeon,sa3014307,,,,,,left_only
dongjaehwang,Dong Jae Hwang,sa3014313,,,,,,left_only
kangjunlee,Kang Jun Lee,sa3014315,,,,,,left_only
sukhyunhan,Suk-hyun Han,sa3014319,,,,,,left_only
hocheolseo,Ho-cheol Seo,sa3014321,,,,,,left_only
seonghocheon,Seong Ho Cheon,sa3014323,,,,,,left_only
inhochoi,In Ho Choi,sa3014330,,,,,,left_only
junghyunpark,Jung Hyun Park,sa3014331,,,,,,left_only
jaeminkang,Jae Min Kang,sa3014332,,,,,,left_only
seungminlee,Seung Min Lee,sa3014336,,,,,,left_only
jinhokim,Jin-ho Kim,sa3014341,,,,,,left_only
jihoonpark,Ji Hoon Park,sa3014342,,,,,,left_only
myeongjinoh,Myeong Jin Oh,sa3014344,,,,,,left_only
kyohoonlee,Kyo-hoon Lee,sa3014347,,,,,,left_only
byeonghwikim,Byeong Hwi Kim,sa3014351,,,,,,left_only
haiyoungjung,Hai Young Jung,sa3014352,,,,,,left_only
jongpyohong,Jong Pyo Hong,sa3014355,,,,,,left_only
wonhoehyun,Won Hoe Hyun,sa3014356,,,,,,left_only
jaeiklee,Jae-ik Lee,sa3014357,,,,,,left_only
juhongpark,Ju Hong Park,sa3014359,,,,,,left_only
jongchanlim,Jong Chan Lim,sa3014361,,,,,,left_only
junyongchoi,Jun Yong Choi,sa3014362,,,,,,left_only
jungyongyi,Jung Yong Yi,sa3014366,,,,,,left_only
minhyeokshin,Min-hyeok Shin,sa3014368,,,,,,left_only
minpark,Min Park,sa3014371,,,,,,left_only
wonseokoh,Won Seok Oh,sa3014380,,,,,,left_only
ganghyunkim,Gang-hyun Kim,sa3014382,,,,,,left_only
jaeyeolkim,Jae-yeol Kim,sa3014394,,,,,,left_only
hyoseungryu,Hyo Seung Ryu,sa3014398,,,,,,left_only
siwonpark,Si Won Park,sa3014404,,,,,,left_only
wonpyohong,Won Pyo Hong,sa3014405,,,,,,left_only
insanan,In San An,sa3014407,,,,,,left_only
taegyeongkim,Tae Gyeong Kim,sa3014408,,,,,,left_only
jinougryou,Jin Oug Ryou,sa3014409,,,,,,left_only
taehyunkim,Tae-hyun Kim,sa3014410,,,,,,left_only
hoyeonlee,Ho-yeon Lee,sa3014412,,,,,,left_only
treicruz,Trei Cruz,sa3014420,,,,,,left_only
haydencantrelle,Hayden Cantrelle,sa3014426,,,,,,left_only
trevorhauver,Trevor Hauver,sa3014448,,,,,,left_only
carsontaylor,Carson Taylor,sa3014468,,,,,,left_only
zachmccambley,Zach McCambley,sa3014478,,,,,,left_only
ajvukovich,A.J. Vukovich,sa3014525,,,,,,left_only
ianbedell,Ian Bedell,sa3014538,,,,,,left_only
cjvaneyk,CJ Van Eyk,sa3014713,,,,,,left_only
adisyncoffey,Adisyn Coffey,sa3014738,,,,,,left_only
juhyounglee,Ju Hyoung Lee,sa3014742,,,,,,left_only
dongjinkwon,Dong Jin Kwon,sa3014744,,,,,,left_only
chahyeonhan,Cha Hyeon Han,sa3014746,,,,,,left_only
jinsukim,Jin Su Kim,sa3014748,,,,,,left_only
jaeseokan,Jae Seok An,sa3014749,,,,,,left_only
jaeyoungjang,Jae Young Jang,sa3014751,,,,,,left_only
jinukkim,Jin Uk Kim,sa3014753,,,,,,left_only
euileelee,Eui Lee Lee,sa3014756,,,,,,left_only
chaeholee,Chae-ho Lee,sa3014763,,,,,,left_only
myeongjunko,Myeong Jun Ko,sa3014774,,,,,,left_only
doosungchang,Doo-sung Chang,sa3014778,,,,,,left_only
cesargomez,Cesar Gomez,sa3014799,,,,,,left_only
carsonrudd,Carson Rudd,sa3014812,,,,,,left_only
carterloewen,Carter Loewen,sa3014844,,,,,,left_only
adamlaskey,Adam Laskey,sa3014851,,,,,,left_only
holdenpowell,Holden Powell,sa3014854,,,,,,left_only
sahidvalenzuela,Sahid Valenzuela,sa3014882,,,,,,left_only
tjshook,TJ Shook,sa3014915,,,,,,left_only
colepercival,Cole Percival,sa3014919,,,,,,left_only
daneacker,Dane Acker,sa3014924,,,,,,left_only
kaleemshoff,Kale Emshoff,sa3014934,,,,,,left_only
bradylindsly,Brady Lindsly,sa3014942,,,,,,left_only
franciscourbaez,Francisco Urbaez,sa3014944,,,,,,left_only
paulwitt,Paul Witt,sa3014949,,,,,,left_only
youngbinlee,Young Bin Lee,sa3015000,,,,,,left_only
loganboyer,Logan Boyer,sa3015002,,,,,,left_only
nickkrauth,Nick Krauth,sa3015006,,,,,,left_only
jonolsen,Jon Olsen,sa3015032,,,,,,left_only
masonhickman,Mason Hickman,sa3015033,,,,,,left_only
bogyeongmoon,Bo-gyeong Moon,sa3015048,,,,,,left_only
woojunjeong,Woo Jun Jeong,sa3015053,,,,,,left_only
seungyeupna,Seung Yeup Na,sa3015054,,,,,,left_only
jaeyoungsong,Jae Young Song,sa3015055,,,,,,left_only
victorlabrada,Victor Labrada,sa3015062,,,,,,left_only
joonghyeonyoon,Joong-hyeon Yoon,sa3015067,,,,,,left_only
ryanwatson,Ryan Watson,sa3015070,,,,,,left_only
ttbowens,TT Bowens,sa3015107,,,,,,left_only
kijoongkim,Ki Joong Kim,sa3015113,,,,,,left_only
wheejipkim,Whee Jip Kim,sa3015123,,,,,,left_only
geonhyoungkim,Geon Hyoung Kim,sa3015138,,,,,,left_only
juwonkim,Ju Won Kim,sa3015141,,,,,,left_only
drakefellows,Drake Fellows,sa3015208,,,,,,left_only
aaronrozek,Aaron Rozek,sa3015224,,,,,,left_only
nolanclenney,Nolan Clenney,sa3015328,,,,,,left_only
alonzorichardson,Alonzo Richardson,sa3015333,,,,,,left_only
minsookim,Min-soo Kim,sa3015366,,,,,,left_only
fernandocaldera,Fernando Caldera,sa3015547,,,,,,left_only
jesuscastillo,Jesus Castillo,sa3015587,,,,,,left_only
felixreyes,Felix Reyes,sa3015688,,,,,,left_only
johnstankiewicz,John Stankiewicz,sa3016001,,,,,,left_only
endersolira,Enderso Lira,sa3016145,,,,,,left_only
carlosavila,Carlos Avila,sa3016161,,,,,,left_only
victorjuarez,Victor Juarez,sa3016226,,,,,,left_only
christianromero,Christian Romero,sa3016260,,,,,,left_only
davidleon,David Leon,sa3016336,,,,,,left_only
luisgutierrez,Luis Gutierrez,sa3016469,,,,,,left_only
edinsonduran,Edinson Duran,sa3016561,,,,,,left_only
eliocampos,Elio Campos,sa3016645,,,,,,left_only
colindavis,Colin Davis,sa3016806,,,,,,left_only
konnerpiotto,Konner Piotto,sa3016810,,,,,,left_only
marcoscastanon,Marcos Castanon,sa3016818,,,,,,left_only
kenyonyovan,Kenyon Yovan,sa3016839,,,,,,left_only
zachhumphreys,Zach Humphreys,sa3016853,,,,,,left_only
mylesemmerson,Myles Emmerson,sa3016862,,,,,,left_only
mikeantico,Mike Antico,sa3016922,,,,,,left_only
garrettschoenle,Garrett Schoenle,sa3016937,,,,,,left_only
coreyrosier,Corey Rosier,sa3016961,,,,,,left_only
grantrichardson,Grant Richardson,sa3016964,,,,,,left_only
austinmurr,Austin Murr,sa3016967,,,,,,left_only
noahmendlinger,Noah Mendlinger,sa3017001,,,,,,left_only
jackrogers,Jack Rogers,sa3017017,,,,,,left_only
adamhackenberg,Adam Hackenberg,sa3017041,,,,,,left_only
ethanmurray,Ethan Murray,sa3017051,,,,,,left_only
rosscarver,Ross Carver,sa3017069,,,,,,left_only
drakeosborn,Drake Osborn,sa3017077,,,,,,left_only
rileytirotta,Riley Tirotta,sa3017078,,,,,,left_only
haydenjuenger,Hayden Juenger,sa3017103,,,,,,left_only
peytonwilson,Peyton Wilson,sa3017110,,,,,,left_only
phillipsikes,Phillip Sikes,sa3017113,,,,,,left_only
bennetthostetler,Bennett Hostetler,sa3017120,,,,,,left_only
connorpavolony,Connor Pavolony,sa3017156,,,,,,left_only
juangonzalez,Juan Gonzalez,sa3017166,,,,,,left_only
garrettspain,Garrett Spain,sa3017174,,,,,,left_only
nickdombkowski,Nick Dombkowski,sa3017201,,,,,,left_only
tommymccollum,Tommy McCollum,sa3017204,,,,,,left_only
ethanroutzahn,Ethan Routzahn,sa3017206,,,,,,left_only
rowdeyjordan,Rowdey Jordan,sa3017214,,,,,,left_only
adamzebrowski,Adam Zebrowski,sa3017221,,,,,,left_only
shanemcguire,Shane McGuire,sa3017284,,,,,,left_only
anthonysimonelli,Anthony Simonelli,sa3017312,,,,,,left_only
williamfleming,William Fleming,sa3017314,,,,,,left_only
seanhunley,Sean Hunley,sa3017316,,,,,,left_only
patrickhalligan,Patrick Halligan,sa3017319,,,,,,left_only
drubaker,Dru Baker,sa3017331,,,,,,left_only
jimmyburnette,Jimmy Burnette,sa3017367,,,,,,left_only
paulmcintosh,Paul McIntosh,sa3017372,,,,,,left_only
yongikmoon,Yong-ik Moon,sa3017380,,,,,,left_only
antonioknowles,Antonio Knowles,sa3017387,,,,,,left_only
brettkerry,Brett Kerry,sa3017390,,,,,,left_only
josetorres,Jose Torres,sa3017396,,,,,,left_only
mikejarvis,Mike Jarvis,sa3017401,,,,,,left_only
yongjunchoi,Yong Jun Choi,sa3017444,,,,,,left_only
juhyeonglee,Ju Hyeong Lee,sa3017446,,,,,,left_only
jeongwoopark,Jeong-woo Park,sa3017450,,,,,,left_only
ryancardona,Ryan Cardona,sa3017470,,,,,,left_only
tristangarnett,Tristan Garnett,sa3017473,,,,,,left_only
manuelcastro,Manuel Castro,sa3017493,,,,,,left_only
jaeheelee,Jae Hee Lee,sa3017497,,,,,,left_only
aaronbrown,Aaron Brown,sa3017500,,,,,,left_only
alexcornwell,Alex Cornwell,sa3017501,,,,,,left_only
laellockhart,Lael Lockhart,sa3017502,,,,,,left_only
trentbaker,Trent Baker,sa3017504,,,,,,left_only
caseyopitz,Casey Opitz,sa3017509,,,,,,left_only
tuckermitchell,Tucker Mitchell,sa3017511,,,,,,left_only
zanemills,Zane Mills,sa3017535,,,,,,left_only
carlostavera,Carlos Tavera,sa3017536,,,,,,left_only
wyattolds,Wyatt Olds,sa3017539,,,,,,left_only
tylermyrick,Tyler Myrick,sa3017541,,,,,,left_only
petervanloon,Peter Van Loon,sa3017543,,,,,,left_only
tylerschoff,Tyler Schoff,sa3017545,,,,,,left_only
patrickwinkel,Patrick Winkel,sa3017556,,,,,,left_only
kylerfedko,Kyler Fedko,sa3017561,,,,,,left_only
lukealbright,Luke Albright,sa3017592,,,,,,left_only
jakerice,Jake Rice,sa3017593,,,,,,left_only
jacksinclair,Jack Sinclair,sa3017596,,,,,,left_only
aarondavenport,Aaron Davenport,sa3017615,,,,,,left_only
ryanlong,Ryan Long,sa3017616,,,,,,left_only
noahcardenas,Noah Cardenas,sa3017624,,,,,,left_only
hunterparks,Hunter Parks,sa3017640,,,,,,left_only
lukemurphy,Luke Murphy,sa3017653,,,,,,left_only
kennypiper,Kenny Piper,sa3017664,,,,,,left_only
masonerla,Mason Erla,sa3017685,,,,,,left_only
keagangillies,Keagan Gillies,sa3017686,,,,,,left_only
mariogomez,Mario Gomez,sa3017696,,,,,,left_only
masongreen,Mason Green,sa3017717,,,,,,left_only
frankiescalzojr,Frankie Scalzo Jr.,sa3017724,,,,,,left_only
trentonwallace,Trenton Wallace,sa3017748,,,,,,left_only
huntergregory,Hunter Gregory,sa3017754,,,,,,left_only
benharris,Ben Harris,sa3017779,,,,,,left_only
ryansublette,Ryan Sublette,sa3017781,,,,,,left_only
brycemcgowan,Bryce McGowan,sa3017786,,,,,,left_only
walkerpowell,Walker Powell,sa3017815,,,,,,left_only
houstonharding,Houston Harding,sa3017820,,,,,,left_only
chasewatkins,Chase Watkins,sa3017842,,,,,,left_only
sethlonsway,Seth Lonsway,sa3017857,,,,,,left_only
seoungbinson,Seoung Bin Son,sa3017864,,,,,,left_only
nickzwack,Nick Zwack,sa3017867,,,,,,left_only
seungyongchoi,Seung Yong Choi,sa3017870,,,,,,left_only
jackanderson,Jack Anderson,sa3017872,,,,,,left_only
joonhyeonglim,Joon-hyeong Lim,sa3017878,,,,,,left_only
keonwookim,Keon Woo Kim,sa3017893,,,,,,left_only
taeyangoh,Tae Yang Oh,sa3017911,,,,,,left_only
jonnycuevas,Jonny Cuevas,sa3017931,,,,,,left_only
parkerchavers,Parker Chavers,sa3017939,,,,,,left_only
baileydees,Bailey Dees,sa3017946,,,,,,left_only
mikeparedes,Mike Paredes,sa3017968,,,,,,left_only
jaylennowlin,Jaylen Nowlin,sa3017978,,,,,,left_only
jeongbumlee,Jeong-bum Lee,sa3017983,,,,,,left_only
chaseplymell,Chase Plymell,sa3017985,,,,,,left_only
blakebeers,Blake Beers,sa3018004,,,,,,left_only
christianmacleod,Christian MacLeod,sa3018005,,,,,,left_only
kyuhyunchang,Kyu Hyun Chang,sa3018018,,,,,,left_only
byeonghyeonjo,Byeong Hyeon Jo,sa3018029,,,,,,left_only
minkihong,Min Ki Hong,sa3018038,,,,,,left_only
sanheumyun,San Heum Yun,sa3018040,,,,,,left_only
seoungjaepark,Seoung Jae Park,sa3018050,,,,,,left_only
hanbyulkim,Han Byul Kim,sa3018055,,,,,,left_only
jaehyeonlee,Jae Hyeon Lee,sa3018058,,,,,,left_only
doyeongkim,Do Yeong Kim,sa3018059,,,,,,left_only
jiminchoi,Ji Min Choi,sa3018061,,,,,,left_only
sejincho,Se Jin Cho,sa3018072,,,,,,left_only
minsukcho,Min Suk Cho,sa3018076,,,,,,left_only
seehoonkim,See-hoon Kim,sa3018077,,,,,,left_only
yeonghyunpark,Yeong Hyun Park,sa3018085,,,,,,left_only
jaehyukkim,Jae Hyuk Kim,sa3018086,,,,,,left_only
zachmessinger,Zach Messinger,sa3018093,,,,,,left_only
trentondenholm,Trenton Denholm,sa3018139,,,,,,left_only
blakeholub,Blake Holub,sa3018147,,,,,,left_only
ryanboyer,Ryan Boyer,sa3018151,,,,,,left_only
jasonmatthews,Jason Matthews,sa3018152,,,,,,left_only
jackleftwich,Jack Leftwich,sa3018169,,,,,,left_only
jakemiller,Jake Miller,sa3018171,,,,,,left_only
seansullivan,Sean Sullivan,sa3018185,,,,,,left_only
chanuisong,Chan-ui Song,sa3018197,,,,,,left_only
jeongbinyoon,Jeong-bin Yoon,sa3018198,,,,,,left_only
inseoheo,In Seo Heo,sa3018204,,,,,,left_only
seungkisong,Seung Ki Song,sa3018211,,,,,,left_only
kylehayes,Kyle Hayes,sa3018212,,,,,,left_only
sangminchoi,Sang-min Choi,sa3018216,,,,,,left_only
jiminlim,Ji Min Lim,sa3018217,,,,,,left_only
seongbinhwang,Seong Bin Hwang,sa3018222,,,,,,left_only
dusolhan,Du-sol Han,sa3018227,,,,,,left_only
cheolwonchung,Cheol-won Chung,sa3018228,,,,,,left_only
dongjumoon,Dong Ju Moon,sa3018231,,,,,,left_only
jeekanglee,Jee-kang Lee,sa3018232,,,,,,left_only
junkyuryu,Jun Kyu Ryu,sa3018249,,,,,,left_only
taeyanghan,Tae Yang Han,sa3018255,,,,,,left_only
hyungukang,Hyun Gu Kang,sa3018256,,,,,,left_only
junyeongpark,Jun Yeong Park,sa3018258,,,,,,left_only
dongheeyoon,Dong Hee Yoon,sa3018265,,,,,,left_only
jeungwooseok,Jeung Woo Seok,sa3018268,,,,,,left_only
youngjunjeon,Young Jun Jeon,sa3018269,,,,,,left_only
sunghohong,Sung-ho Hong,sa3018270,,,,,,left_only
haeseunglee,Hae-seung Lee,sa3018272,,,,,,left_only
justinking,Justin King,sa3018278,,,,,,left_only
riskieltineo,Riskiel Tineo,sa3018375,,,,,,left_only
luissanchez,Luis Sanchez,sa3018578,,,,,,left_only
antoniomenendez,Antonio Menendez,sa3018799,,,,,,left_only
alfredmorillo,Alfred Morillo,sa3018870,,,,,,left_only
dylanheid,Dylan Heid,sa3019113,,,,,,left_only
reylinperez,Reylin Perez,sa3019204,,,,,,left_only
jaehyoukjang,Jae Hyouk Jang,sa3019472,,,,,,left_only
hyeongwoocho,Hyeong Woo Cho,sa3019473,,,,,,left_only
ryanmiddendorf,Ryan Middendorf,sa3019506,,,,,,left_only
sihoopark,Si Hoo Park,sa3019592,,,,,,left_only
minseoklee,Min Seok Lee,sa3019715,,,,,,left_only
jaehwanchun,Jae-hwan Chun,sa3019748,,,,,,left_only
daehyeoncho,Dae-hyeon Cho,sa3019749,,,,,,left_only
brodymoore,Brody Moore,sa3019839,,,,,,left_only
tuckerflint,Tucker Flint,sa3019856,,,,,,left_only
dylanphillips,Dylan Phillips,sa3019862,,,,,,left_only
bengobbel,Ben Gobbel,sa3019870,,,,,,left_only
nickbiddison,Nick Biddison,sa3019888,,,,,,left_only
ianmejia,Ian Mejia,sa3019911,,,,,,left_only
cadefergus,Cade Fergus,sa3019919,,,,,,left_only
collinprice,Collin Price,sa3019935,,,,,,left_only
drakelogan,Drake Logan,sa3019936,,,,,,left_only
jaredsouthard,Jared Southard,sa3019951,,,,,,left_only
mattpushard,Matt Pushard,sa3019955,,,,,,left_only
jordangeber,Jordan Geber,sa3019958,,,,,,left_only
zachmorgan,Zach Morgan,sa3019968,,,,,,left_only
brennanmilone,Brennan Milone,sa3019974,,,,,,left_only
silasardoin,Silas Ardoin,sa3019976,,,,,,left_only
andrewjenkins,Andrew Jenkins,sa3019979,,,,,,left_only
kodyhuff,Kody Huff,sa3019982,,,,,,left_only
spencerbramwell,Spencer Bramwell,sa3020000,,,,,,left_only
johnmichaelbertrand,John Michael Bertrand,sa3020082,,,,,,left_only
kevingraham,Kevin Graham,sa3020087,,,,,,left_only
harrisonspohn,Harrison Spohn,sa3020093,,,,,,left_only
tylerguilfoil,Tyler Guilfoil,sa3020113,,,,,,left_only
treyfaltine,Trey Faltine,sa3020118,,,,,,left_only
thomasgavello,Thomas Gavello,sa3020122,,,,,,left_only
tommysaccojr,Tommy Sacco Jr.,sa3020125,,,,,,left_only
billycorcoran,Billy Corcoran,sa3020172,,,,,,left_only
bensears,Ben Sears,sa3020178,,,,,,left_only
devontebrown,Devonte Brown,sa3020189,,,,,,left_only
gavinlogan,Gavin Logan,sa3020191,,,,,,left_only
mariocamilletti,Mario Camilletti,sa3020192,,,,,,left_only
michaelturconi,Michael Turconi,sa3020195,,,,,,left_only
jalenbattles,Jalen Battles,sa3020205,,,,,,left_only
ryanmccarty,Ryan McCarty,sa3020244,,,,,,left_only
roelgarciaiii,Roel Garcia III,sa3020253,,,,,,left_only
devereauxharrison,Devereaux Harrison,sa3020259,,,,,,left_only
brianfitzpatrick,Brian Fitzpatrick,sa3020265,,,,,,left_only
daltonshuffield,Dalton Shuffield,sa3020270,,,,,,left_only
ryanbrady,Ryan Brady,sa3020313,,,,,,left_only
alexwilliams,Alex Williams,sa3020314,,,,,,left_only
danielharper,Daniel Harper,sa3020316,,,,,,left_only
andrewwalling,Andrew Walling,sa3020319,,,,,,left_only
kyleluckham,Kyle Luckham,sa3020378,,,,,,left_only
shanemurphy,Shane Murphy,sa3020389,,,,,,left_only
joemiller,Joe Miller,sa3020393,,,,,,left_only
trevinmichael,Trevin Michael,sa3020400,,,,,,left_only
johnklein,John Klein,sa3020405,,,,,,left_only
tylervogel,Tyler Vogel,sa3020406,,,,,,left_only
jaredkollar,Jared Kollar,sa3020439,,,,,,left_only
carsonskipper,Carson Skipper,sa3020451,,,,,,left_only
chazzmartinez,Chazz Martinez,sa3020468,,,,,,left_only
jaredlyons,Jared Lyons,sa3020483,,,,,,left_only
carteryoung,Carter Young,sa3020534,,,,,,left_only
prestonjohnson,Preston Johnson,sa3020565,,,,,,left_only
jonathanbrand,Jonathan Brand,sa3020567,,,,,,left_only
austinkrob,Austin Krob,sa3020594,,,,,,left_only
zachjacobs,Zach Jacobs,sa3020600,,,,,,left_only
ryanramsey,Ryan Ramsey,sa3020605,,,,,,left_only
brandonjohnson,Brandon Johnson,sa3020610,,,,,,left_only
jikangchoi,Ji Kang Choi,sa3020640,,,,,,left_only
joelampe,Joe Lampe,sa3020642,,,,,,left_only
seungwooju,Seung Woo Ju,sa3020643,,,,,,left_only
byungheonlee,Byung-heon Lee,sa3020656,,,,,,left_only
byeongheonlee,Byeong Heon Lee,sa3020664,,,,,,left_only
youngwoongkim,Young Woong Kim,sa3020665,,,,,,left_only
youngchanyou,Young Chan You,sa3020687,,,,,,left_only
myunggeunpark,Myung Geun Park,sa3020692,,,,,,left_only
hosunglee,Ho Sung Lee,sa3020693,,,,,,left_only
minsukkim,Min Suk Kim,sa3020694,,,,,,left_only
hyunbinmoon,Hyun Bin Moon,sa3020698,,,,,,left_only
rounlee,Ro Un Lee,sa3020699,,,,,,left_only
youngjinsong,Young Jin Song,sa3020700,,,,,,left_only
corylewis,Cory Lewis,sa3020702,,,,,,left_only
madduxhoughton,Maddux Houghton,sa3020716,,,,,,left_only
shawnrapp,Shawn Rapp,sa3020743,,,,,,left_only
masonvinyard,Mason Vinyard,sa3020753,,,,,,left_only
guylipscomb,Guy Lipscomb,sa3020764,,,,,,left_only
natepeterson,Nate Peterson,sa3020804,,,,,,left_only
harrisoncohen,Harrison Cohen,sa3020811,,,,,,left_only
miguelcienfuegos,Miguel Cienfuegos,sa3020816,,,,,,left_only
treydombroski,Trey Dombroski,sa3020833,,,,,,left_only
joeymancini,Joey Mancini,sa3020858,,,,,,left_only
adammaier,Adam Maier,sa3020883,,,,,,left_only
yuseongkim,Yu Seong Kim,sa3020886,,,,,,left_only
baronstuart,Baron Stuart,sa3020888,,,,,,left_only
sungwonchoo,Sung-won Choo,sa3020897,,,,,,left_only
jarretwhorff,Jarret Whorff,sa3020905,,,,,,left_only
seungwonlee,Seung Won Lee,sa3020910,,,,,,left_only
gunheekim,Gun Hee Kim,sa3020912,,,,,,left_only
dongheonkim,Dong Heon Kim,sa3020913,,,,,,left_only
dogyukwak,Do Gyu Kwak,sa3020916,,,,,,left_only
youngcheolyoon,Young Cheol Yoon,sa3020917,,,,,,left_only
seohyeonkim,Seo Hyeon Kim,sa3020919,,,,,,left_only
minsungkang,Min-sung Kang,sa3020924,,,,,,left_only
hojoonkim,Ho-joon Kim,sa3020941,,,,,,left_only
turnerhill,Turner Hill,sa3020943,,,,,,left_only
shawnross,Shawn Ross,sa3020951,,,,,,left_only
javierherrera,Javier Herrera,sa3021203,,,,,,left_only
willchilders,Will Childers,sa3021720,,,,,,left_only
mitchneunborn,Mitch Neunborn,sa3021722,,,,,,left_only
emilturbi,Emil Turbi,sa3021836,,,,,,left_only
colinfields,Colin Fields,sa3021985,,,,,,left_only
robertbrooks,Robert Brooks,sa3022160,,,,,,left_only
joeadametz,Joe Adametz,sa3022323,,,,,,left_only
jeremiahboyd,Jeremiah Boyd,sa3022402,,,,,,left_only
maikelmiralles,Maikel Miralles,sa3022418,,,,,,left_only
nikmcclaughry,Nik McClaughry,sa3022484,,,,,,left_only
johnnyolmstead,Johnny Olmstead,sa3022494,,,,,,left_only
