name,pos_string,player_mlb_org,player_age,abbrev,contract_type,contract_years,contract_dollars,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e
Lake Bachar,RP,MIA,31.0,,,,,134.20924,135.0,0.7907600000000059,134.60462,157.0,-22.79076000000001
Brandon Eisert,RP,CHW,28.0,,,,,135.594665,131.0,-4.594664999999992,133.29733249999998,156.5,-20.905335000000008
Brant Hurter,RP,DET,27.0,,,,,127.043115,131.5,4.456885000000014,129.2715575,156.5,-29.45688500000001
Mike Vasil,RP,CHW,26.0,,,,,161.50046,178.0,16.499539999999996,169.75023,156.0,5.500460000000004
Chase Silseth,RP,LAA,26.0,DET,pre_arb,1.0,1.0,105.84417,118.0,12.155830000000009,111.922085,156.0,-50.15583000000001
Tanner Banks,RP,PHI,34.0,,,,,144.58291400000002,150.0,5.417085999999983,147.291457,156.0,-11.417085999999983
Andrew Chafin,RP,FA,36.0,,,,,97.21896999999998,120.5,23.281030000000012,108.859485,156.0,-58.781030000000015
Braydon Fisher,RP,TOR,25.0,,,,,144.66573499999998,139.0,-5.665734999999984,141.8328675,155.5,-10.834265000000016
Brent Suter,RP,LAA,36.0,,,,,105.517678,147.0,41.48232200000001,126.258839,155.0,-49.48232200000001
Ryan Zeferjahn,RP,LAA,28.0,,,,,155.15099,169.5,14.349009999999993,162.325495,154.5,0.6509900000000073
Justin Wrobleski,RP,LAD,25.0,,,,,118.996895,133.5,14.503105000000003,126.2484475,153.0,-34.003105000000005
Aaron Bummer,RP,ATL,32.0,,,,,146.765165,148.0,1.234835000000004,147.3825825,152.5,-5.734835000000004
Brooks Raley,RP,NYM,38.0,,,,,152.65832500000002,164.0,11.34167499999998,158.3291625,151.5,1.1583250000000191
Grant Anderson,RP,MIL,29.0,,,,,127.42402900000002,141.0,13.57597099999998,134.2120145,151.0,-23.57597099999998
Pierce Johnson,RP,CIN,35.0,,,,,159.05723500000002,159.0,-0.0572350000000199,159.0286175,150.0,9.05723500000002
Joe Jimenez,RP,,,,,,,98.738275,122.0,23.261725,110.3691375,150.0,-51.261725
Jose Leclerc,RP,FA,32.0,,,,,85.82428300000001,94.0,8.175716999999992,89.9121415,149.5,-63.67571699999999
Clayton Beeter,RP,WSN,27.0,,,,,271.270355,333.5,62.229645000000005,302.3851775,149.5,121.770355
Justin Slaten,RP,BOS,28.0,,,,,164.78391499999998,148.5,-16.28391499999998,156.6419575,149.0,15.78391499999998
Jacob Webb,RP,CHC,32.0,,,,,119.147268,125.5,6.352731999999989,122.323634,148.5,-29.35273199999999
Bennett Sousa,RP,HOU,31.0,,,,,138.50205,138.5,-0.0020499999999969,138.501025,147.0,-8.497950000000003
Anthony Bender,RP,MIA,31.0,,,,,160.79838,157.0,-3.7983800000000087,158.89919,146.5,14.298380000000009
Matt Festa,RP,CLE,33.0,,,,,145.17702,141.5,-3.677019999999999,143.33851,145.5,-0.3229800000000011
Jordan Wicks,RP,CHC,26.0,,,,,90.92770700000004,94.5,3.572292999999973,92.7138535,145.5,-54.57229299999997
Scott Barlow,RP,FA,33.0,,,,,129.297595,151.5,22.202405,140.3987975,145.0,-15.702405
Aaron Ashby,RP,MIL,28.0,WCS,contract,3.0,1.25,172.54116000000002,158.5,-14.04116000000002,165.52058,144.5,28.04116000000002
Carlos Vargas,RP,SEA,26.0,,,,,113.63025,128.0,14.369749999999996,120.815125,143.5,-29.86975
Sean Newcomb,SP/RP,CHW,33.0,,,,,210.723235,223.5,12.776764999999983,217.1116175,143.5,67.22323500000002
Jose Butto,RP,SFG,28.0,,,,,178.27498,153.0,-25.27498,165.63749,143.5,34.77498
Nick Mears,RP,KCR,29.0,,,,,137.75938,134.0,-3.759379999999993,135.87968999999998,143.0,-5.240620000000007
Jake Bird,RP,NYY,30.0,,,,,125.08209999999998,137.5,12.417900000000015,131.29104999999998,142.5,-17.417900000000017
Cade Gibson,RP,MIA,28.0,,,,,126.394434,119.0,-7.394434000000004,122.697217,142.0,-15.605565999999996
Gregory Soto,RP,PIT,31.0,,,,,171.14603499999998,194.0,22.853965000000017,182.5730175,141.0,30.146034999999983
Luis Garcia,RP,NYM,39.0,,,,,109.938014,138.0,28.061986000000005,123.969007,141.0,-31.061986000000005
Drew Pomeranz,RP,LAA,37.0,,,,,153.88923,191.5,37.61077,172.694615,140.5,13.389229999999998
Ryne Stanek,RP,STL,34.0,,,,,156.67091,159.0,2.329090000000008,157.835455,140.0,16.670909999999992
Andrew Nardi,RP,,,,,,,127.05719000000002,146.0,18.94280999999998,136.528595,140.0,-12.94280999999998
Angel Zerpa,RP,MIL,26.0,,,,,145.12784799999997,150.5,5.372152000000028,147.813924,139.5,5.627847999999972
Jon Gray,RP,FA,34.0,,,,,150.63690499999998,194.5,43.863095000000015,172.56845249999998,138.5,12.136904999999985
Jose Urena,SP/RP,FA,34.0,,,,,,,,,,
Jalen Beeks,RP,FA,32.0,,,,,107.43799,96.5,-10.93799,101.968995,138.0,-30.56201
Brock Burke,RP,CIN,29.0,,,,,149.71427,152.0,2.285730000000001,150.857135,137.5,12.21427
Josh Walker,RP,BAL,31.0,,,,,0.0,1.7407400000000002,0.0,0.0,137.0,-137.0
Juan Mejia,RP,COL,25.0,,,,,164.150525,181.5,17.349475000000012,172.8252625,135.0,29.150524999999988
Enyel De Los Santos,RP,HOU,30.0,,,,,139.077894,139.0,-0.0778939999999863,139.038947,133.5,5.577893999999986
Brenan Hanifee,RP,DET,28.0,,,,,112.04786999999996,128.5,16.452130000000025,120.273935,133.0,-20.952130000000025
